ano_letivo__ano,curso_campus_id,id,periodo_letivo,situacao_id
2014,420,407751196113,1,6
2012,411,268001655877,1,9
2016,411,507702940181,1,1
2014,420,407280001805,1,9
2011,83,24107021045,2,10
2014,420,441621423649,2,9
2012,499,314019774537,2,1
2016,411,518886137633,2,1
2012,420,310121966001,2,9
2015,420,472703519185,2,9
2012,441,268654078765,1,9
2013,420,380893120557,2,9
2014,411,392277063513,1,9
2017,441,572697085233,1,1
2016,420,550938503105,2,1
2017,411,558243408945,1,1
2012,420,267655927509,1,6
2013,420,338435446461,1,3
2013,420,379075258493,2,6
2015,499,469131922093,2,1
2016,420,548607624753,2,1
2016,420,551415273677,2,1
2012,420,309859881593,2,9
2017,411,558299171585,1,1
2013,411,373066834033,2,6
2012,420,310367321617,2,10
2013,420,336687287697,1,6
2014,420,406739104197,1,3
2016,420,549424547429,2,1
2012,411,276313077369,1,9
2012,441,276472000893,1,10
2013,420,380104079201,2,9
2016,420,551052816517,2,1
2015,420,471181199113,2,9
2013,441,340593460629,2,1
2015,420,463622573261,1,9
2016,420,551518434561,2,1
2014,420,407143383337,1,6
2017,441,560434880697,1,1
2013,420,337261642889,1,3
2017,411,554228498865,1,1
2013,420,336436355817,1,1
2014,441,413084892629,2,9
2013,420,338042319849,1,5
2014,411,401173992725,1,1
2016,420,549165251153,2,1
2016,420,553004508917,2,1
2014,420,442577752925,2,9
2016,420,547107609737,2,1
2014,420,441844474209,2,9
2016,420,550905045521,2,1
2014,411,444141894977,2,9
2012,499,313989105085,2,21
2009,83,162944842117,2,9
2013,420,337239337833,1,6
2013,441,338401988877,2,1
2016,420,539886347857,2,1
2014,420,442326821045,2,3
2016,420,546761881369,2,1
2015,420,472039943769,2,1
2014,420,406803231233,1,5
2013,420,336433567685,1,3
2013,420,338493997233,1,9
2012,441,267669868169,1,9
2015,420,476952632353,2,9
2013,441,338781174829,2,1
2016,420,549990538225,2,1
2016,420,546789762689,2,1
2012,420,269022112189,1,6
2012,420,309896127309,2,9
2012,441,275680171405,1,9
2012,499,312023472025,2,9
2015,411,464687639685,1,1
2014,420,441699491345,2,9
2015,420,471984181129,2,1
2015,420,471183987245,2,9
2015,420,472023214977,2,9
2013,420,337197515853,1,3
2012,411,307055020801,2,6
2010,83,204446186937,2,10
2016,420,551524010825,2,1
2012,420,309898915441,2,10
2013,411,332092446161,1,9
2014,420,407369222029,1,10
2015,411,462719218493,1,1
2016,420,540711634929,2,1
2016,420,545395696689,2,1
2012,441,316406415529,2,9
2014,420,405950062841,1,6
2012,411,310113601605,2,6
2014,420,442293363461,2,3
2014,420,442128863673,2,3
2012,420,272459878945,1,6
2014,420,441827745417,2,9
2014,420,406764197385,1,9
2014,420,441049856589,2,6
2013,411,337133388817,1,10
2014,420,405545783701,1,3
2012,420,273318623601,1,5
2014,411,419979943065,2,9
2016,411,507928778873,1,9
2015,420,472327121365,2,3
2015,420,471917265961,2,1
2012,420,274372537497,1,9
2012,411,307208368061,2,9
2012,420,310183304905,2,9
2015,420,467286178709,1,3
2012,420,278616074401,1,9
2014,499,416260574977,2,9
2008,83,22436929977,2,9
2013,420,337515362901,1,9
2015,420,471780647493,2,1
2012,420,268821366685,1,9
2014,411,419631426565,2,9
2016,420,549003539497,2,1
2016,420,545236773165,2,1
2012,441,277615135013,1,1
2013,441,339244004741,2,9
2015,420,473737916157,2,1
2014,420,406733527933,1,6
2014,420,405955639105,1,6
2016,411,508865591225,1,1
2011,83,239108243961,2,4
2016,499,510033818533,1,1
2013,411,373479477569,2,6
2013,420,336628736925,1,6
2015,420,463731310409,1,1
2017,441,564812247937,1,1
2016,499,517043182381,2,9
2013,420,380037164033,2,9
2014,441,414545873797,2,10
2014,420,406248392965,1,9
2013,441,341031197353,2,9
2015,420,471666334081,2,1
2015,420,464732249797,1,9
2016,420,548465430021,2,1
2012,420,310152635453,2,9
2014,420,441749677721,2,9
2017,441,560367965529,1,1
2014,411,443430921317,2,2
2014,420,407622942041,1,3
2016,411,511188105181,1,1
2016,420,550799096505,2,1
2012,441,275919950757,1,9
2014,420,441710643873,2,9
2014,441,414565390721,2,9
2014,420,405116411373,1,3
2008,83,131076493357,2,19
2013,441,339408504529,2,1
2013,420,339012589785,1,9
2015,411,471529715613,2,9
2016,420,541369634081,2,1
2014,420,409220541677,1,10
2014,420,406488172317,1,9
2012,441,276101179337,1,9
2016,420,551529587089,2,1
2016,420,549750758873,2,1
2016,420,551515646429,2,1
2012,420,277682050181,1,9
2014,420,441061009117,2,3
2013,420,337941947097,1,5
2016,420,546996084457,2,1
2013,441,338463327781,2,9
2011,83,166477405361,2,9
2016,420,548150371105,2,1
2013,420,337456812129,1,6
2013,441,339436385849,2,1
2015,420,467361458273,1,3
2013,420,378710013201,2,6
2014,420,407372010161,1,6
2014,420,406387799565,1,6
2012,420,310130330397,2,9
2016,420,550068605921,2,1
2013,411,332223488365,1,6
2014,420,407185205317,1,9
2013,441,343749626053,2,9
2013,441,338775598565,2,9
2012,420,310149847321,2,9
2014,420,405414741497,1,9
2015,499,469115193301,2,9
2013,420,382755592733,2,6
2013,441,339260733533,2,9
2016,420,551563044673,2,1
2013,420,339101810009,1,9
2013,411,373741561977,2,9
2016,420,539783186973,2,1
2013,411,331813632961,1,6
2014,420,406663824633,1,6
2016,420,549909682397,2,1
2013,420,380115231729,2,3
2012,420,268545341617,1,9
2014,420,407029069925,1,3
2012,420,267722842677,1,9
2013,441,340579519969,2,9
2014,420,405473292269,1,3
2012,420,276934830805,1,5
2012,420,272908768197,1,9
2014,420,405108046977,1,3
2013,441,339257945401,2,10
2017,411,554629989873,1,1
2013,411,332488360905,1,9
2016,420,548038845825,2,1
2013,411,332491149037,1,9
2014,441,414225238617,2,1
2013,420,337228185305,1,9
2014,420,406761409253,1,9
2014,420,405264182369,1,3
2014,420,441337034185,2,3
2016,420,551978476341,2,1
2016,420,539889135989,2,20
2012,420,275459908977,1,6
2012,441,276976652785,1,1
2012,420,274414359477,1,9
2012,441,276957135861,1,9
2013,441,340682680853,2,9
2017,441,563931198225,1,1
2016,420,539891924121,2,20
2015,420,466377247677,1,9
2014,420,405503961721,1,3
2016,420,548643870469,2,1
2016,420,546973779401,2,1
2014,420,405779986789,1,9
2013,420,337518151033,1,9
2014,420,405244665445,1,1
2013,411,332326649249,1,6
2016,420,551549104013,2,1
2016,420,546859465989,2,1
2014,420,406504901109,1,6
2012,420,268645714369,1,6
2014,420,405481656665,1,6
2012,420,275457120845,1,9
2014,420,406242816701,1,9
2013,420,380695163185,2,3
2014,420,441144653077,2,6
2014,420,407154535865,1,9
2017,441,561444184481,1,1
2014,420,406287426813,1,9
2015,411,462627210137,1,1
2017,411,555669963109,1,1
2015,420,471685851005,2,10
2012,499,312544852709,2,10
2016,420,545830645281,2,1
2013,420,339059988029,1,9
2014,420,407687069077,1,6
2016,420,550974748821,2,1
2015,420,472065036957,2,1
2014,420,407140595205,1,3
2013,420,338942886485,1,6
2017,441,558301959717,1,1
2011,83,235932561613,2,10
2014,420,406507689241,1,6
2013,411,331718836473,1,6
2014,420,406490960449,1,3
2013,420,338123175677,1,6
2014,420,442134439937,2,6
2013,420,343766354845,1,9
2014,420,407179629053,1,9
2014,499,407319035653,1,1
2011,83,236024569969,2,4
2017,441,572688720837,1,1
2012,420,278735964077,1,9
2013,420,379365224221,2,9
2013,420,379404258069,2,10
2017,411,555340963533,1,1
2015,420,467328000689,1,9
2016,411,519864771965,2,1
2012,441,316400839265,2,9
2012,420,272234040253,1,9
2014,420,407146171469,1,9
2014,420,406184265929,1,3
2016,420,549173615549,2,1
2013,411,332109174953,1,6
2014,420,441222720773,2,9
2017,499,573260287897,2,1
2012,420,277721084029,1,9
2015,420,463374429513,1,9
2013,420,381096654193,2,6
2015,420,472410765325,2,1
2016,420,552039815245,2,1
2012,420,272186642009,1,6
2012,499,313172182409,2,9
2012,441,275434815789,1,9
2014,420,406217723513,1,9
2013,420,334819239257,1,3
2012,420,310216762489,2,10
2016,420,550907833653,2,1
2013,420,337462388393,1,9
2008,83,126841320849,2,10
2014,420,441691126949,2,3
2014,420,441546144085,2,9
2014,420,445733918349,2,6
2012,441,276393933197,1,9
2013,420,379549240933,2,9
2014,420,405595970077,1,6
2013,420,380578061641,2,9
2012,420,267357597385,1,6
2016,411,538890984733,2,1
